Path,Size
mobile/android/app/src/main/res/drawable-hdpi/notification_icon.png,1292
mobile/android/app/src/main/res/drawable-hdpi/splash.png,7217
mobile/android/app/src/main/res/drawable-mdpi/android12splash.png,10265
mobile/android/app/src/main/res/drawable-mdpi/notification_icon.png,814
mobile/android/app/src/main/res/drawable-mdpi/splash.png,4822
mobile/android/app/src/main/res/drawable-night-hdpi/android12splash.png,15627
mobile/android/app/src/main/res/drawable-night-mdpi/android12splash.png,10265
mobile/android/app/src/main/res/drawable-night-v21/background.png,69
mobile/android/app/src/main/res/drawable-night-v21/launch_background.xml,321
mobile/android/app/src/main/res/drawable-night-xhdpi/android12splash.png,18747
mobile/android/app/src/main/res/drawable-night-xxhdpi/android12splash.png,27827
mobile/android/app/src/main/res/drawable-night-xxxhdpi/android12splash.png,30439
mobile/android/app/src/main/res/drawable-night/background.png,69
mobile/android/app/src/main/res/drawable-night/launch_background.xml,321
mobile/android/app/src/main/res/drawable-v21/background.png,69
mobile/android/app/src/main/res/drawable-v21/launch_background.xml,321
mobile/android/app/src/main/res/drawable-xhdpi/android12splash.png,18747
mobile/android/app/src/main/res/drawable-xhdpi/notification_icon.png,1920
mobile/android/app/src/main/res/drawable-xhdpi/splash.png,8554
mobile/android/app/src/main/res/drawable-xxhdpi/android12splash.png,27827
mobile/android/app/src/main/res/drawable-xxhdpi/notification_icon.png,2887
mobile/android/app/src/main/res/drawable-xxhdpi/splash.png,12515
mobile/android/app/src/main/res/drawable-xxxhdpi/android12splash.png,30439
mobile/android/app/src/main/res/drawable-xxxhdpi/notification_icon.png,4415
mobile/android/app/src/main/res/drawable-xxxhdpi/splash.png,12333
mobile/android/app/src/main/res/drawable/background.png,69
mobile/android/app/src/main/res/drawable/ic_launcher_foreground.xml,1925
mobile/android/app/src/main/res/drawable/ic_launcher_monochrome.xml,1910
mobile/android/app/src/main/res/drawable/launch_background.xml,321
mobile/android/app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,332
mobile/android/app/src/main/res/mipmap-hdpi/ic_launcher.png,4612
mobile/android/app/src/main/res/mipmap-mdpi/ic_launcher.png,2930
mobile/android/app/src/main/res/mipmap-xhdpi/ic_launcher.png,6218
mobile/android/app/src/main/res/mipmap-xxhdpi/ic_launcher.png,9487
mobile/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.png,12848
mobile/android/app/src/main/res/values-night-v31/styles.xml,1225
mobile/android/app/src/main/res/values-night/styles.xml,1255
mobile/android/app/src/main/res/values-v31/styles.xml,1225
mobile/android/app/src/main/res/values/colors.xml,120
mobile/android/app/src/main/res/values/styles.xml,1256
mobile/android/fastlane/metadata/android/en-US/changelogs/10.txt,194
mobile/android/fastlane/metadata/android/en-US/changelogs/11.txt,391
mobile/android/fastlane/metadata/android/en-US/changelogs/12.txt,28
mobile/android/fastlane/metadata/android/en-US/changelogs/13.txt,293
mobile/android/fastlane/metadata/android/en-US/changelogs/14.txt,80
mobile/android/fastlane/metadata/android/en-US/changelogs/15.txt,72
mobile/android/fastlane/metadata/android/en-US/changelogs/16.txt,101
mobile/android/fastlane/metadata/android/en-US/changelogs/17.txt,72
mobile/android/fastlane/metadata/android/en-US/changelogs/18.txt,133
mobile/android/fastlane/metadata/android/en-US/changelogs/19.txt,114
mobile/android/fastlane/metadata/android/en-US/changelogs/20.txt,73
mobile/android/fastlane/metadata/android/en-US/changelogs/21.txt,195
mobile/android/fastlane/metadata/android/en-US/changelogs/22.txt,112
mobile/android/fastlane/metadata/android/en-US/changelogs/23.txt,120
mobile/android/fastlane/metadata/android/en-US/changelogs/24.txt,45
mobile/android/fastlane/metadata/android/en-US/changelogs/25.txt,101
mobile/android/fastlane/metadata/android/en-US/changelogs/26.txt,81
mobile/android/fastlane/metadata/android/en-US/changelogs/27.txt,81
mobile/android/fastlane/metadata/android/en-US/changelogs/28.txt,30
mobile/android/fastlane/metadata/android/en-US/changelogs/29.txt,92
mobile/android/fastlane/metadata/android/en-US/changelogs/30.txt,94
mobile/android/fastlane/metadata/android/en-US/changelogs/31.txt,104
mobile/android/fastlane/metadata/android/en-US/changelogs/32.txt,125
mobile/android/fastlane/metadata/android/en-US/changelogs/33.txt,46
mobile/android/fastlane/metadata/android/en-US/changelogs/34.txt,139
mobile/android/fastlane/metadata/android/en-US/changelogs/35.txt,261
mobile/android/fastlane/metadata/android/en-US/changelogs/36.txt,70
mobile/android/fastlane/metadata/android/en-US/changelogs/37.txt,105
mobile/android/fastlane/metadata/android/en-US/changelogs/38.txt,92
mobile/android/fastlane/metadata/android/en-US/changelogs/39.txt,48
mobile/android/fastlane/metadata/android/en-US/changelogs/40.txt,52
mobile/android/fastlane/metadata/android/en-US/changelogs/41.txt,84
mobile/android/fastlane/metadata/android/en-US/changelogs/42.txt,87
mobile/android/fastlane/metadata/android/en-US/changelogs/43.txt,106
mobile/android/fastlane/metadata/android/en-US/changelogs/44.txt,61
mobile/android/fastlane/metadata/android/en-US/changelogs/45.txt,42
mobile/android/fastlane/metadata/android/en-US/changelogs/46.txt,37
mobile/android/fastlane/metadata/android/en-US/changelogs/47.txt,32
mobile/android/fastlane/metadata/android/en-US/changelogs/48.txt,57
mobile/android/fastlane/metadata/android/en-US/changelogs/49.txt,99
mobile/android/fastlane/metadata/android/en-US/changelogs/50.txt,68
mobile/android/fastlane/metadata/android/en-US/changelogs/51.txt,58
mobile/android/fastlane/metadata/android/en-US/changelogs/52.txt,148
mobile/android/fastlane/metadata/android/en-US/changelogs/53.txt,310
mobile/android/fastlane/metadata/android/en-US/changelogs/54.txt,39
mobile/android/fastlane/metadata/android/en-US/changelogs/55.txt,122
mobile/android/fastlane/metadata/android/en-US/changelogs/56.txt,70
mobile/android/fastlane/metadata/android/en-US/changelogs/57.txt,83
mobile/android/fastlane/metadata/android/en-US/changelogs/58.txt,238
mobile/android/fastlane/metadata/android/en-US/changelogs/59.txt,56
mobile/android/fastlane/metadata/android/en-US/changelogs/6.txt,56
mobile/android/fastlane/metadata/android/en-US/changelogs/60.txt,67
mobile/android/fastlane/metadata/android/en-US/changelogs/61.txt,65
mobile/android/fastlane/metadata/android/en-US/changelogs/62.txt,57
mobile/android/fastlane/metadata/android/en-US/changelogs/63.txt,179
mobile/android/fastlane/metadata/android/en-US/changelogs/64.txt,42
mobile/android/fastlane/metadata/android/en-US/changelogs/65.txt,69
mobile/android/fastlane/metadata/android/en-US/changelogs/66.txt,371
mobile/android/fastlane/metadata/android/en-US/changelogs/67.txt,466
mobile/android/fastlane/metadata/android/en-US/changelogs/68.txt,201
mobile/android/fastlane/metadata/android/en-US/changelogs/69.txt,331
mobile/android/fastlane/metadata/android/en-US/changelogs/70.txt,477
mobile/android/fastlane/metadata/android/en-US/changelogs/71.txt,307
mobile/android/fastlane/metadata/android/en-US/changelogs/72.txt,115
mobile/android/fastlane/metadata/android/en-US/changelogs/73.txt,268
mobile/android/fastlane/metadata/android/en-US/changelogs/74.txt,508
mobile/android/fastlane/metadata/android/en-US/changelogs/75.txt,460
mobile/android/fastlane/metadata/android/en-US/changelogs/76.txt,141
mobile/android/fastlane/metadata/android/en-US/changelogs/77.txt,374
mobile/android/fastlane/metadata/android/en-US/changelogs/78.txt,22
mobile/android/fastlane/metadata/android/en-US/changelogs/79.txt,52
mobile/android/fastlane/metadata/android/en-US/changelogs/8.txt,131
mobile/android/fastlane/metadata/android/en-US/changelogs/80.txt,17
mobile/android/fastlane/metadata/android/en-US/changelogs/9.txt,62
mobile/android/fastlane/metadata/android/en-US/images/featureGraphic.png,49084
mobile/android/fastlane/metadata/android/en-US/images/icon.png,42645
web/src/lib/components/admin-page/settings/auth/auth-settings.svelte,10034
web/src/lib/components/admin-page/settings/ffmpeg/ffmpeg-settings.svelte,15206
web/src/lib/components/admin-page/settings/image/image-settings.svelte,4940
web/src/lib/components/admin-page/settings/job-settings/job-settings.svelte,2804
web/src/lib/components/admin-page/settings/library-settings/library-settings.svelte,4893
web/src/lib/components/admin-page/settings/logging-settings/logging-settings.svelte,2279
web/src/lib/components/admin-page/settings/machine-learning-settings/machine-learning-settings.svelte,8618
web/src/lib/components/admin-page/settings/map-settings/map-settings.svelte,3820
web/src/lib/components/admin-page/settings/new-version-check-settings/new-version-check-settings.svelte,1522
web/src/lib/components/admin-page/settings/notification-settings/notification-settings.svelte,6763
web/src/lib/components/admin-page/settings/server/server-settings.svelte,2092
web/src/lib/components/admin-page/settings/storage-template/storage-template-settings.svelte,9492
web/src/lib/components/admin-page/settings/storage-template/supported-datetime-panel.svelte,2914
web/src/lib/components/admin-page/settings/storage-template/supported-variables-panel.svelte,1044
web/src/lib/components/admin-page/settings/theme/theme-settings.svelte,1589
web/src/lib/components/admin-page/settings/trash-settings/trash-settings.svelte,2021
web/src/lib/components/admin-page/settings/user-settings/user-settings.svelte,1717
web/src/lib/components/shared-components/notification/__tests__/notification-card.spec.ts,1164
web/src/lib/components/shared-components/notification/__tests__/notification-list.spec.ts,1616
web/src/routes/(user)/archive/[[photos=photos]]/[[assetId=id]]/+page.svelte,2850
web/src/routes/(user)/archive/[[photos=photos]]/[[assetId=id]]/+page.ts,370
web/src/routes/(user)/favorites/[[photos=photos]]/[[assetId=id]]/+page.svelte,3159
web/src/routes/(user)/favorites/[[photos=photos]]/[[assetId=id]]/+page.ts,372
web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/+page.svelte,4927
web/src/routes/(user)/map/[[photos=photos]]/[[assetId=id]]/+page.ts,366
web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.svelte,116
web/src/routes/(user)/memory/[[photos=photos]]/[[assetId=id]]/+page.ts,392
web/src/routes/(user)/search/[[photos=photos]]/[[assetId=id]]/+page.svelte,11371
web/src/routes/(user)/search/[[photos=photos]]/[[assetId=id]]/+page.ts,368
web/src/routes/(user)/trash/[[photos=photos]]/[[assetId=id]]/+page.svelte,5085
web/src/routes/(user)/trash/[[photos=photos]]/[[assetId=id]]/+page.ts,367
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/1_en-US.png,177480
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/2_en-US.png,1661777
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/3_en-US.png,306138
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/4_en-US.png,697425
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/5_en-US.png,257656
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/6_en-US.png,529632
mobile/android/fastlane/metadata/android/en-US/images/phoneScreenshots/7_en-US.png,1665372
mobile/android/fastlane/metadata/android/en-US/images/sevenInchScreenshots/1_en-US.png,85673
mobile/android/fastlane/metadata/android/en-US/images/sevenInchScreenshots/2_en-US.png,3469714
mobile/android/fastlane/metadata/android/en-US/images/sevenInchScreenshots/3_en-US.png,189038
mobile/android/fastlane/metadata/android/en-US/images/sevenInchScreenshots/4_en-US.png,3904452
mobile/android/fastlane/metadata/android/en-US/images/sevenInchScreenshots/5_en-US.png,1465129
mobile/android/fastlane/metadata/android/en-US/images/tenInchScreenshots/1_en-US.png,85673
mobile/android/fastlane/metadata/android/en-US/images/tenInchScreenshots/2_en-US.png,3469714
mobile/android/fastlane/metadata/android/en-US/images/tenInchScreenshots/3_en-US.png,189038
mobile/android/fastlane/metadata/android/en-US/images/tenInchScreenshots/4_en-US.png,3904452
mobile/android/fastlane/metadata/android/en-US/images/tenInchScreenshots/5_en-US.png,1465129
web/src/routes/(user)/albums/[albumId=id]/[[photos=photos]]/[[assetId=id]]/+page.svelte,26736
web/src/routes/(user)/albums/[albumId=id]/[[photos=photos]]/[[assetId=id]]/+page.ts,527
web/src/routes/(user)/partners/[userId]/[[photos=photos]]/[[assetId=id]]/+page.svelte,2226
web/src/routes/(user)/partners/[userId]/[[photos=photos]]/[[assetId=id]]/+page.ts,478
web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/+page.svelte,20085
web/src/routes/(user)/people/[personId]/[[photos=photos]]/[[assetId=id]]/+page.ts,611
web/src/routes/(user)/share/[key]/[[photos=photos]]/[[assetId=id]]/+page.svelte,3201
web/src/routes/(user)/share/[key]/[[photos=photos]]/[[assetId=id]]/+page.ts,1307
web/src/routes/(user)/utilities/[duplicates]/[[photos=photos]]/[[assetId=id]]/+page.svelte,2666
web/src/routes/(user)/utilities/[duplicates]/[[photos=photos]]/[[assetId=id]]/+page.ts,488
mobile/android/app/src/main/kotlin/com/example/mobile/AppGlideModule.kt,179
mobile/android/app/src/main/kotlin/com/example/mobile/BackgroundServicePlugin.kt,4819
mobile/android/app/src/main/kotlin/com/example/mobile/BackupWorker.kt,15563
mobile/android/app/src/main/kotlin/com/example/mobile/ContentObserverWorker.kt,6510
mobile/android/app/src/main/kotlin/com/example/mobile/ImmichApp.kt,880
mobile/android/app/src/main/kotlin/com/example/mobile/MainActivity.kt,422
