File path,Size,Commits
server/openapi-generator/templates/serialization/native/native_class.mustache,303,1
server/openapi-generator/templates/serialization/native/native_class.mustache.patch,19,1
docs/docs/features/img/password-login-settings.png,0,1
docs/docs/features/img/user-management-update.png,0,1
docs/docs/features/oauth.md,4,5
docs/docs/features/password-login.md,32,1
docs/docs/features/user-management.mdx,22,3
mobile/openapi/test/system_config_password_login_dto_test.dart,27,1
server/apps/immich/src/api-v1/oauth/response-dto/oauth-config-response.dto.ts,12,2
server/apps/immich/src/api-v1/system-config/dto/system-config-oauth.dto.ts,32,3
server/apps/immich/src/api-v1/system-config/dto/system-config-password-login.dto.ts,6,1
server/libs/database/src/entities/system-config.entity.ts,27,5
mobile/openapi/doc/DownloadFilesDto.md,15,1
mobile/openapi/test/download_files_dto_test.dart,27,1
mobile/openapi/test/shared_link_type_test.dart,21,1
server/apps/immich/src/api-v1/asset/dto/download-files.dto.ts,12,1
server/apps/immich/src/modules/immich-jwt/guards/auth.guard.ts,7,2
server/libs/database/src/entities/album.entity.ts,27,4
server/libs/database/src/entities/asset.entity.ts,0,9
server/libs/database/src/entities/index.ts,10,3
server/libs/database/src/entities/shared-link.entity.ts,50,1
server/libs/database/src/migrations/1673150490490-AddSharedLinkTable.ts,28,1
web/src/routes/share/[key]/+error.svelte,9,1
web/src/routes/share/[key]/photos/[assetId]/+page.svelte,17,1
server/apps/immich/src/api-v1/api-key/api-key.controller.ts,48,1
server/apps/immich/src/api-v1/api-key/dto/api-key-create.dto.ts,8,1
server/apps/immich/src/api-v1/api-key/dto/api-key-update.dto.ts,7,1
server/apps/immich/src/api-v1/api-key/repsonse-dto/api-key-create-response.dto.ts,6,1
server/apps/immich/src/modules/immich-jwt/guards/jwt-auth.guard.ts,0,2
server/libs/database/src/entities/api-key.entity.ts,26,1
server/libs/database/src/migrations/1672502270115-AddAPIKeys.ts,16,1
web/src/lib/components/shared-components/delete-confirm-dialogue.svelte,45,1
server/apps/immich/src/api-v1/user/response-dto/user-response.dto.ts,4,6
server/apps/immich/src/api-v1/user/user-repository.ts,95,10
server/apps/immich/src/api-v1/user/user.service.spec.ts,137,14
server/apps/immich/src/api-v1/user/user.service.ts,2,21
server/libs/database/src/config/index.ts,1,1
server/libs/database/src/index.ts,1,2
docs/docs/partials/_mobile-app-download.md,6,2
web/src/lib/stores/album-upload-asset.ts,13,2
server/apps/immich/src/api-v1/user/dto/update-user.dto.ts,0,3
server/apps/immich/src/api-v1/user/user.controller.ts,26,18
mobile/android/fastlane/metadata/android/en-US/changelogs/63.txt,5,1
server/apps/immich/src/config/jwt.config.ts,0,3
server/libs/database/src/entities/user.entity.ts,0,11
server/libs/database/src/migrations/1672109862870-DropSaltColumn.ts,14,1
server/apps/immich/src/api-v1/user/dto/create-user.dto.ts,0,7
server/apps/immich/src/api-v1/user/user-repository.spec.ts,30,2
docs/src/pages/index.module.css,0,4
docs/docs/features/img/admin-jobs-exif.png,0,1
docs/docs/features/img/admin-jobs-objects.png,0,1
docs/docs/features/img/admin-jobs-template.png,0,1
docs/docs/features/img/admin-jobs-thumbnails.png,0,1
docs/docs/features/img/oauth-settings.png,0,1
docs/docs/features/img/reverse-geocoding-mobile1.png,0,1
docs/docs/features/img/reverse-geocoding-mobile2.png,0,1
docs/docs/features/img/user-change-password.png,0,1
docs/docs/features/img/user-profile.png,0,1
docs/docs/features/jobs.md,23,1
docs/docs/features/storage-template.mdx,9,2
docs/docs/features/_category_.json,4,1
docs/docs/features/img/authentik-redirect.png,0,1
docs/docs/features/img/background-foreground-backup.png,0,1
docs/docs/install/_category_.json,4,1
docs/docs/install/img/dot-env.png,0,1
docs/docs/install/img/env-1.png,0,1
docs/docs/install/img/env-2.png,0,1
docs/docs/install/img/unraid01.webp,0,1
docs/docs/install/img/unraid02.png,0,1
docs/docs/install/img/unraid03.png,0,1
docs/docs/install/img/unraid04.png,0,1
docs/docs/install/img/unraid05.webp,0,1
docs/docs/install/img/unraid06.webp,0,1
docs/docs/install/img/unraid07.webp,0,1
docs/docs/install/img/unraid08.webp,0,1
docs/docs/install/img/unraid09.png,0,1
docs/docs/install/img/unraid10.png,0,1
docs/docs/install/img/unraid11.png,0,1
docs/docs/install/img/unraid12.png,0,1
docs/docs/installation/_category_.json,0,2
docs/docs/mobile-app-beta-program.md,0,4
docs/docs/overview/_category_.json,0,2
docs/docs/overview/technology-stack.md,0,5
docs/docs/partials/_mobile-app-backup.md,9,1
docs/docs/partials/_mobile-app-login.md,3,1
docs/docs/partials/_register-admin.md,7,1
docs/docs/partials/img/album-selection.png,0,1
docs/docs/usage/_category_.json,0,4
docs/docs/usage/post-installation.md,57,5
docs/docs/usage/update.md,11,3
server/apps/immich/src/api-v1/auth/dto/change-password.dto.ts,15,1
server/apps/immich/src/utils/path-form-data.util.ts,3,1
docs/docs/installation/requirements.md,0,6
docs/docs/installation/img/unraid09.png,0,1
docs/docs/installation/img/unraid10.png,0,1
docs/docs/installation/img/unraid11.png,0,1
docs/docs/installation/img/unraid12.png,0,1
docs/docs/installation/unraid-installation.md,0,6
docs/docs/usage/img/storage-template.png,0,1
mobile/android/fastlane/metadata/android/en-US/changelogs/62.txt,1,1
mobile/assets/i18n/cz-CZ.json,194,2
server/apps/immich/src/api-v1/system-config/dto/system-config-storage-template.dto.ts,7,1
server/apps/immich/src/api-v1/system-config/response-dto/system-config-template-storage-option.dto.ts,9,1
server/apps/immich/src/api-v1/system-config/system-config.controller.ts,24,3
server/libs/storage/src/constants/supported-datetime-template.ts,20,1
web/src/lib/components/admin-page/settings/storate-template/supported-datetime-panel.svelte,78,1
web/src/routes/admin/settings/+page.svelte,33,3
mobile/android/fastlane/metadata/android/en-US/changelogs/61.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/60.txt,2,1
server/libs/database/src/migrations/1670633210032-AddUserEmailUniqueConstraint.ts,14,1
docs/docs/usage/server-commands.md,25,2
server/apps/immich/src/api-v1/user/dto/user-count.dto.ts,12,1
docs/docs/usage/oauth.md,68,4
mobile/openapi/lib/model/system_config_key.dart,94,2
mobile/openapi/lib/model/system_config_response_item.dart,135,2
mobile/openapi/test/system_config_key_test.dart,21,2
mobile/openapi/test/system_config_response_item_test.dart,37,3
server/apps/immich/src/api-v1/system-config/dto/system-config-ffmpeg.dto.ts,18,1
server/apps/immich/src/api-v1/system-config/dto/update-system-config.ts,20,2
server/apps/immich/src/api-v1/system-config/response-dto/system-config-response.dto.ts,20,2
server/libs/database/src/migrations/1670607437008-TruncateOldConfigItems.ts,11,1
web/src/lib/components/admin-page/settings/settings-panel.svelte,97,2
web/src/lib/components/admin-page/user-management.svelte,0,10
web/src/lib/components/shared-components/navigation-bar.svelte,0,18
web/src/lib/models/admin-sidebar-selection.ts,9,7
web/src/routes/admin/+page.svelte,67,10
web/src/routes/admin/settings/+page.server.ts,14,1
mobile/openapi/doc/UpdateDeviceInfoDto.md,17,2
mobile/openapi/lib/model/create_device_info_dto.dart,136,2
mobile/openapi/test/update_device_info_dto_test.dart,37,3
server/apps/immich/src/api-v1/device-info/dto/update-device-info.dto.ts,2,6
docs/docs/installation/img/unraid01.webp,0,1
docs/docs/installation/img/unraid02.png,0,1
docs/docs/installation/img/unraid03.png,0,1
docs/docs/installation/img/unraid04.png,0,1
docs/docs/installation/img/unraid05.webp,0,1
docs/docs/installation/img/unraid06.webp,0,1
docs/docs/installation/img/unraid07.webp,0,1
docs/docs/installation/img/unraid08.webp,0,1
mobile/android/app/src/main/kotlin/com/example/mobile/ContentObserverWorker.kt,137,4
mobile/openapi/doc/AdminConfigResponseDto.md,15,2
mobile/openapi/doc/AssetCountByTimeGroupDto.md,16,2
mobile/openapi/doc/AssetCountByTimeGroupResponseDto.md,16,3
mobile/openapi/doc/AssetCountResponseDto.md,16,2
mobile/openapi/doc/AssetEntity.md,34,2
mobile/openapi/doc/ConfigApi.md,105,2
mobile/openapi/doc/CreateJobDto.md,15,3
mobile/openapi/doc/ExifEntity.md,39,2
mobile/openapi/doc/GetAssetCountByTimeGroupDto.md,15,2
mobile/openapi/doc/JobType.md,14,3
mobile/openapi/doc/SmartInfoEntity.md,19,2
mobile/openapi/doc/SystemConfigEntity.md,16,2
mobile/openapi/doc/TagEntity.md,21,2
mobile/openapi/doc/TimeBucketEnum.md,14,2
mobile/openapi/doc/UserEntity.md,27,2
mobile/openapi/lib/api/config_api.dart,106,2
mobile/openapi/lib/model/admin_config_response_dto.dart,111,2
mobile/openapi/lib/model/asset_count_by_time_group_dto.dart,119,2
mobile/openapi/lib/model/asset_count_by_time_group_response_dto.dart,119,3
mobile/openapi/lib/model/asset_count_response_dto.dart,119,2
mobile/openapi/lib/model/asset_entity.dart,384,2
mobile/openapi/lib/model/create_job_dto.dart,111,3
mobile/openapi/lib/model/exif_entity.dart,414,2
mobile/openapi/lib/model/get_asset_count_by_time_group_dto.dart,111,2
mobile/openapi/lib/model/job_type.dart,91,3
mobile/openapi/lib/model/smart_info_entity.dart,164,2
mobile/openapi/lib/model/system_config_entity.dart,202,2
mobile/openapi/lib/model/tag_entity.dart,236,2
mobile/openapi/lib/model/time_bucket_enum.dart,85,2
mobile/openapi/lib/model/user_entity.dart,234,2
mobile/openapi/pubspec.lock,355,2
mobile/openapi/test/admin_config_api_test.dart,26,2
mobile/openapi/test/admin_config_response_dto_test.dart,27,2
mobile/openapi/test/asset_count_by_time_group_dto_test.dart,32,2
mobile/openapi/test/asset_count_by_time_group_response_dto_test.dart,32,2
mobile/openapi/test/asset_count_by_user_id_response_dto_test.dart,32,2
mobile/openapi/test/asset_count_response_dto_test.dart,32,2
mobile/openapi/test/asset_entity_test.dart,122,2
mobile/openapi/test/config_api_test.dart,31,2
mobile/openapi/test/create_device_info_dto_test.dart,37,2
mobile/openapi/test/create_job_dto_test.dart,27,3
mobile/openapi/test/exif_entity_test.dart,150,2
mobile/openapi/test/get_asset_count_by_time_group_dto_test.dart,27,2
mobile/openapi/test/job_counts_test.dart,47,3
mobile/openapi/test/job_type_test.dart,21,3
mobile/openapi/test/smart_info_entity_test.dart,47,2
mobile/openapi/test/system_config_entity_test.dart,32,2
mobile/openapi/test/system_config_response_dto_test.dart,27,2
mobile/openapi/test/tag_entity_test.dart,52,2
mobile/openapi/test/time_bucket_enum_test.dart,21,2
mobile/openapi/test/user_entity_test.dart,82,2
NOTES.md,9,2
mobile/openapi/test/tag_type_enum_test.dart,21,1
server/libs/database/src/entities/tag.entity.ts,45,1
server/libs/database/src/migrations/1670257571385-CreateTagsTable.ts,26,1
server/libs/database/src/migrations/1670104716264-OAuthId.ts,14,1
mobile/lib/modules/home/services/asset.service.dart,38,13
mobile/lib/modules/settings/ui/image_viewer_quality_setting/three_stage_loading.dart,54,4
mobile/android/fastlane/metadata/android/en-US/changelogs/59.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/58.txt,6,1
mobile/lib/modules/home/ui/immich_sliver_appbar.dart,105,26
server/apps/immich/src/types/index.d.ts,5,2
server/apps/immich/src/utils/etag.ts,10,2
mobile/fonts/Inconsolata-Regular.ttf,0,1
mobile/android/fastlane/metadata/android/en-US/changelogs/57.txt,2,1
docs/blog/2019-05-28-first-blog-post.md,0,2
docs/blog/2019-05-29-long-blog-post.md,0,2
docs/blog/2021-08-01-mdx-blog-post.mdx,0,2
docs/blog/2021-08-26-welcome/docusaurus-plushie-banner.jpeg,0,2
docs/blog/2021-08-26-welcome/index.md,0,2
docs/blog/authors.yml,0,2
mobile/lib/modules/login/providers/oauth.provider.dart,6,2
mobile/android/fastlane/metadata/android/en-US/changelogs/56.txt,2,1
docs/docs/usage/img/authentik-redirect.png,0,2
mobile/android/fastlane/metadata/android/en-US/changelogs/55.txt,3,1
server/libs/database/src/migrations/1668835311083-UpdateUserTableForOIDC.ts,16,1
server/libs/database/src/migrations/1668383120461-AddLivePhotosRelatedColumnToAssetTable.ts,16,1
docs/docs/contribution-guidelines.md,5,7
web/static/robots.txt,3,2
docs/docs/usage/bulk-upload.md,75,3
mobile/android/metadata/en-US/full_description.txt,3,2
mobile/openapi/doc/AssetCountByUserIdResponseDto.md,16,2
server/apps/immich/src/api-v1/asset/response-dto/asset-count-by-user-id-response.dto.ts,14,2
server/apps/immich/src/modules/download/download.module.ts,8,1
mobile/openapi/doc/SystemConfigKey.md,14,1
mobile/openapi/doc/SystemConfigResponseDto.md,15,1
mobile/openapi/doc/SystemConfigResponseItem.md,18,1
mobile/openapi/lib/model/system_config_response_dto.dart,111,1
server/libs/database/src/migrations/1665540663419-CreateSystemConfigTable.ts,15,1
mobile/openapi/test/o_auth_callback_dto_test.dart,27,1
mobile/openapi/test/o_auth_config_dto_test.dart,27,1
server/apps/immich/src/api-v1/auth/response-dto/logout-response.dto.ts,10,3
server/apps/immich/src/api-v1/oauth/dto/oauth-auth-code.dto.ts,9,1
server/apps/immich/src/api-v1/oauth/dto/oauth-config.dto.ts,9,1
server/apps/immich/src/constants/jwt.constant.ts,0,2
mobile/lib/modules/asset_viewer/ui/download_loading_indicator.dart,24,2
mobile/lib/shared/services/network.service.dart,89,11
mobile/lib/utils/dio_http_interceptor.dart,17,3
docs/docs/usage/automatic-backup.md,35,3
docs/.gitignore,0,2
docs/docs/installation/one-step-installation.md,0,5
docs/docs/installation/portainer-installation.md,0,5
docs/docs/installation/recommended-installation.md,120,4
docs/docs/overview/logo-meaning.md,2,1
mobile/android/fastlane/metadata/android/en-US/full_description.txt,21,2
mobile/android/fastlane/metadata/android/en-US/changelogs/54.txt,1,1
docs/static/img/cloud-done.svg,1,1
docs/static/img/cloud-off.svg,1,1
docs/static/img/cloud.svg,1,1
server/libs/database/src/migrations/1667762360744-AddingDeletedAtColumnInUserEntity.ts,13,1
docs/docs/overview/logo-mearning.md,0,3
mobile/android/fastlane/metadata/android/en-US/changelogs/53.txt,6,1
server/apps/cli/src/immich.ts,7,1
web/src/lib/components/asset-viewer/album-selection-modal.svelte,95,2
docs/docs/tutorial-basics/_category_.json,0,2
docs/docs/tutorial-basics/congratulations.md,0,2
docs/docs/tutorial-basics/create-a-blog-post.md,0,2
docs/docs/tutorial-basics/create-a-document.md,0,2
docs/docs/tutorial-basics/create-a-page.md,0,2
docs/docs/tutorial-basics/deploy-your-site.md,0,2
docs/docs/tutorial-basics/markdown-features.mdx,0,2
docs/docs/tutorial-extras/_category_.json,0,2
docs/docs/tutorial-extras/img/docsVersionDropdown.png,0,2
docs/docs/tutorial-extras/img/localeDropdown.png,0,2
docs/docs/tutorial-extras/manage-docs-versions.md,0,2
docs/docs/tutorial-extras/translate-your-site.md,0,2
docs/docs/usage/android-background-backup.md,0,2
docs/docs/usage/common-usecase.md,0,2
docs/docs/usage/img/admin-registration-form.png,0,1
docs/docs/usage/img/album-selection.png,0,1
docs/docs/usage/img/background-foreground-backup.png,0,1
docs/docs/usage/img/backup-header.png,0,1
docs/docs/usage/img/create-new-user.png,0,1
docs/docs/usage/img/sign-in-phone.jpeg,0,1
server/apps/immich/src/api-v1/asset/dto/check-existing-assets.dto.spec.ts,28,1
server/apps/immich/src/api-v1/asset/dto/check-existing-assets.dto.ts,9,2
server/apps/immich/src/api-v1/auth/dto/login-credential.dto.spec.ts,33,1
server/apps/immich/src/api-v1/auth/dto/login-credential.dto.ts,0,5
server/apps/immich/src/api-v1/auth/dto/sign-up.dto.spec.ts,27,2
server/apps/immich/src/api-v1/auth/dto/sign-up.dto.ts,0,6
docs/docs/installation/docker-compose-installation.md,0,2
docs/docs/installation/img/dot-env.png,0,1
docs/docs/installation/img/env-1.png,0,1
docs/docs/installation/img/env-2.png,0,1
docs/static/img/color-logo.png,0,1
docs/docs/overview/img/alex-picture.jpeg,0,1
docs/docs/overview/img/app-architecture.png,0,1
docs/docs/overview/img/appicon.png,0,1
docs/docs/overview/introduction.md,0,2
docs/static/CNAME,0,1
docs/babel.config.js,0,1
docs/static/.nojekyll,0,1
documentation/.gitignore,20,1
documentation/README.md,41,1
documentation/babel.config.js,3,1
documentation/blog/2019-05-28-first-blog-post.md,12,1
documentation/blog/2019-05-29-long-blog-post.md,44,1
documentation/blog/2021-08-01-mdx-blog-post.mdx,20,1
documentation/blog/2021-08-26-welcome/docusaurus-plushie-banner.jpeg,0,1
documentation/blog/2021-08-26-welcome/index.md,25,1
documentation/blog/authors.yml,17,1
documentation/docs/FAQ.md,5,1
documentation/docs/installation/_category_.json,8,1
documentation/docs/installation/docker-compose-installation.md,0,1
documentation/docs/installation/one-step-installation.md,0,1
documentation/docs/installation/portainer-installation.md,0,1
documentation/docs/installation/requirements.md,0,1
documentation/docs/installation/unraid-installation.md,0,1
documentation/docs/mobile-app-beta-program.md,5,1
documentation/docs/overview/_category_.json,8,1
documentation/docs/overview/introduction.md,7,1
documentation/docs/overview/logo-mearning.md,5,1
documentation/docs/overview/support-the-project.md,5,1
documentation/docs/overview/technology-stack.md,5,1
documentation/docs/tutorial-basics/_category_.json,8,1
documentation/docs/tutorial-basics/congratulations.md,23,1
documentation/docs/tutorial-basics/create-a-blog-post.md,34,1
documentation/docs/tutorial-basics/create-a-document.md,57,1
documentation/docs/tutorial-basics/create-a-page.md,43,1
documentation/docs/tutorial-basics/deploy-your-site.md,31,1
documentation/docs/tutorial-basics/markdown-features.mdx,146,1
documentation/docs/tutorial-extras/_category_.json,7,1
documentation/docs/tutorial-extras/img/docsVersionDropdown.png,0,1
documentation/docs/tutorial-extras/img/localeDropdown.png,0,1
documentation/docs/tutorial-extras/manage-docs-versions.md,55,1
documentation/docs/tutorial-extras/translate-your-site.md,88,1
documentation/docs/usage/_category_.json,8,1
documentation/docs/usage/android-background-backup.md,0,1
documentation/docs/usage/common-usecase.md,0,1
documentation/docusaurus.config.js,131,1
documentation/package-lock.json,21306,1
documentation/package.json,46,1
documentation/sidebars.js,33,1
documentation/src/components/HomepageFeatures/index.tsx,70,1
documentation/src/components/HomepageFeatures/styles.module.css,11,1
documentation/src/css/custom.css,37,1
documentation/src/pages/index.module.css,24,1
documentation/src/pages/index.tsx,43,1
documentation/src/pages/markdown-page.md,7,1
documentation/static/.nojekyll,0,1
documentation/static/img/docusaurus.png,0,1
documentation/static/img/favicon.ico,0,1
documentation/static/img/favicon.png,0,1
documentation/static/img/logo.png,0,1
documentation/static/img/undraw_docusaurus_mountain.svg,171,1
documentation/static/img/undraw_docusaurus_react.svg,170,1
documentation/static/img/undraw_docusaurus_tree.svg,40,1
documentation/tsconfig.json,7,1
mobile/android/fastlane/metadata/android/en-US/changelogs/52.txt,3,1
.github/workflows/openapi-generator.yml,31,26
server/apps/immich/src/api-v1/user/dto/create-user.dto.spec.ts,27,2
server/libs/database/src/entities/asset-album.entity.ts,12,4
server/libs/database/src/migrations/1656888591977-RenameAssetAlbumIdSequence.ts,15,2
server/libs/database/src/migrations/1656888918620-DropExifTextSearchableColumn.ts,34,2
server/libs/database/src/migrations/1656889061566-MatchMigrationsWithTypeORMEntities.ts,46,2
server/libs/database/src/migrations/1661881837496-AddAssetChecksum.ts,16,3
server/libs/database/src/migrations/1661971370662-UpdateAssetTableWithNewUniqueConstraint.ts,16,2
web/src/lib/components/admin-page/server-stats.svelte,52,1
mobile/android/fastlane/metadata/android/en-US/changelogs/51.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/50.txt,2,1
mobile/lib/modules/home/ui/delete_diaglog.dart,33,10
mobile/lib/modules/home/models/home_page_state.model.dart,66,6
mobile/lib/modules/home/providers/home_page_state.provider.dart,63,9
mobile/lib/modules/home/providers/multiselect.provider.dart,5,3
mobile/lib/modules/home/ui/asset_list_v2/daily_title_text.dart,107,3
mobile/lib/modules/home/ui/asset_list_v2/immich_asset_grid.dart,166,7
mobile/lib/modules/home/ui/daily_title_text.dart,75,10
mobile/lib/modules/home/ui/image_grid.dart,26,17
mobile/android/app/src/main/kotlin/com/example/mobile/AppClearedService.kt,25,3
mobile/android/app/src/main/kotlin/com/example/mobile/ImmichApp.kt,19,2
mobile/android/app/src/main/kotlin/com/example/mobile/MainActivity.kt,6,7
mobile/android/fastlane/README.md,32,5
mobile/android/fastlane/metadata/android/en-US/changelogs/47.txt,1,2
mobile/android/fastlane/metadata/android/en-US/changelogs/48.txt,1,2
mobile/android/fastlane/metadata/android/en-US/changelogs/49.txt,2,2
mobile/openapi/doc/JobCounts.md,19,3
mobile/openapi/doc/JobId.md,14,2
mobile/openapi/test/job_id_test.dart,21,2
server/apps/immich/src/api-v1/asset/dto/get-asset-thumbnail.dto.ts,19,6
server/apps/immich/src/api-v1/server-info/response-dto/server-info-response.dto.ts,3,4
mobile/lib/modules/home/ui/asset_list_v2/asset_grid_data_structure.dart,55,2
mobile/lib/modules/home/ui/asset_list_v2/draggable_scrollbar_custom.dart,536,2
mobile/android/fastlane/metadata/android/en-US/changelogs/46.txt,1,1
mobile/lib/modules/home/ui/thumbnail_image.dart,52,20
mobile/android/fastlane/metadata/android/en-US/changelogs/45.txt,1,1
machine-learning/src/config/database.config.ts,0,3
mobile/lib/modules/home/ui/monthly_title_text.dart,30,5
mobile/android/fastlane/metadata/android/en-US/changelogs/44.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/43.txt,1,1
SECURITY.md,5,1
web/static/fonts/SnowburstOne-Regular.ttf,0,1
web/static/fonts/WorkSans-Italic-VariableFont_wght.ttf,0,1
web/static/fonts/WorkSans-VariableFont_wght.ttf,0,1
mobile/android/fastlane/metadata/android/en-US/changelogs/42.txt,2,1
mobile/android/fastlane/metadata/android/en-US/changelogs/41.txt,2,1
mobile/android/fastlane/metadata/android/en-US/changelogs/40.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/39.txt,1,1
web/src/lib/components/asset-viewer/asser-viewer-nav-bar.svelte,22,6
web/src/routes/albums/__tests__/albums.bloc.spec.ts,2,2
web/src/routes/albums/albums.bloc.ts,0,2
mobile/android/fastlane/metadata/android/en-US/changelogs/38.txt,2,1
server/apps/immich/src/api-v1/album/response-dto/album-count-response.dto.ts,18,1
web/src/routes/albums/__tests__/albums-bloc.spec.ts,185,1
web/src/routes/albums/albums-bloc.ts,114,1
web/src/test-data/index.ts,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/37.txt,2,1
server/libs/database/src/migrations/1662427365521-FixTimestampDataTypeInAssetTable.ts,21,1
server/apps/immich/src/api-v1/asset/response-dto/asset-count-by-time-group-response.dto.ts,23,2
web/src/lib/models/immich-user.ts,7,3
web/src/lib/stores/assets.ts,28,11
mobile/assets/i18n/pt-BR.json,140,3
mobile/openapi/doc/TimeGroupEnum.md,14,1
mobile/openapi/test/time_group_enum_test.dart,21,1
server/apps/immich/src/api-v1/asset/dto/get-asset-count-by-time-group.dto.ts,16,1
server/apps/immich/src/api-v1/asset/dto/search-properties.dto.ts,12,1
mobile/android/fastlane/metadata/android/en-US/changelogs/36.txt,1,1
server/libs/database/src/migrations/1661528919411-ChangeExifFileSizeInByteToBigInt.ts,14,2
server/libs/database/src/entities/exif.entity.ts,0,6
server/libs/database/src/migrations/1661011331242-AddCaption.ts,18,2
web/src/hooks.ts,54,12
web/src/routes/albums/[albumId]/index.svelte,2,8
web/src/routes/albums/[albumId]/photos/[assetId].svelte,27,5
web/src/routes/albums/[albumId]/photos/[assetId]/+page.svelte,0,1
web/src/routes/albums/[albumId]/photos/[assetId]/+page.ts,18,1
web/src/routes/auth/change-password/index.svelte,75,6
web/src/routes/auth/logout.ts,12,6
web/src/routes/auth/register/index.svelte,39,5
web/src/routes/data/README.md,1,2
web/src/routes/data/album/get-album-info.ts,18,2
web/src/routes/data/album/get-all-albums.ts,18,2
web/src/routes/data/asset/get-all-assets.ts,15,2
web/src/routes/data/user/get-all-users.ts,17,2
web/src/routes/data/user/get-my-user-info.ts,15,2
web/src/routes/index.svelte,62,10
web/src/routes/photos/[assetId].svelte,20,6
web/src/routes/photos/[assetId]/+page.server.ts,14,1
web/src/routes/photos/[assetId]/+page.svelte,0,1
web/src/routes/sharing/index.svelte,89,9
CODE_OF_CONDUCT.md,134,1
mobile/android/fastlane/metadata/android/en-US/changelogs/35.txt,4,1
server/libs/database/src/entities/smart-info.entity.ts,0,3
mobile/android/fastlane/metadata/android/en-US/changelogs/34.txt,3,1
mobile/android/app/src/main/kotlin/com/example/immich_mobile/MainActivity.kt,6,2
mobile/android/fastlane/metadata/android/en-US/changelogs/33.txt,2,1
mobile/lib/modules/home/ui/disable_multi_select_button.dart,47,5
mobile/lib/modules/settings/providers/store_providers_here.txt,0,2
mobile/lib/modules/settings/services/store_services_here.txt,0,2
mobile/lib/modules/home/ui/profile_drawer.dart,72,19
mobile/lib/shared/services/app_settings.service.dart,79,1
web/src/routes/admin/index.svelte,100,12
mobile/android/fastlane/metadata/android/en-US/changelogs/32.txt,1,1
web/src/routes/albums/index.svelte,94,11
web/src/routes/photos/index.svelte,75,28
mobile/android/fastlane/metadata/android/en-US/changelogs/31.txt,3,1
server/apps/immich/src/config/app.config.ts,0,3
server/entrypoint.sh,2,4
mobile/android/fastlane/metadata/android/en-US/changelogs/30.txt,2,1
mobile/lib/modules/album/models/album_viewer_page_state.model.dart,0,1
mobile/lib/modules/album/providers/album_title.provider.dart,0,1
mobile/android/fastlane/metadata/android/en-US/changelogs/29.txt,1,1
mobile/lib/modules/sharing/services/shared_album.service.dart,141,7
server/apps/immich/src/api-v1/asset/response-dto/check-duplicate-asset-response.dto.ts,6,2
server/libs/database/src/migrations/1658860470248-AddExifImageNameAsSearchableText.ts,50,1
web/src/lib/auth-api.ts,74,3
web/src/lib/utils/api-helper.ts,2,2
web/src/routes/__layout.svelte,39,17
web/src/routes/admin/api/create-user.ts,44,4
web/src/routes/auth/change-password/index.ts,39,4
web/src/routes/auth/login/index.ts,229,5
web/src/routes/auth/register/index.ts,43,4
web/static/empty-1.svg,1,1
web/static/empty-2.svg,1,1
web/src/lib/components/album-page/album-app-bar.svelte,39,3
web/src/lib/components/shared-components/context-menu/menu.ts,3,1
web/src/lib/components/asset-viewer-page/asser-viewer-nav-bar.svelte,6,1
web/src/lib/components/asset-viewer-page/asset-viewer.svelte,0,1
web/src/lib/components/asset-viewer-page/detail-panel.svelte,0,1
web/src/lib/components/asset-viewer-page/download-panel.svelte,0,1
web/src/lib/components/asset-viewer-page/intersection-observer.svelte,0,1
web/src/lib/components/asset-viewer-page/photo-viewer.svelte,19,1
web/src/lib/components/asset-viewer-page/video-viewer.svelte,19,1
web/src/routes/albums/[albumId].svelte,49,2
server/libs/database/src/config/database.config.ts,5,5
web/src/lib/components/shared/circle-avatar.svelte,35,2
mobile/lib/modules/sharing/ui/month_group_title.dart,92,4
mobile/lib/modules/sharing/ui/selection_thumbnail_image.dart,149,6
mobile/openapi/test/thumbnail_format_test.dart,21,1
web/.gitignore,10,2
web/CHANGELOG.md,8,2
web/src/lib/components/album/album-card.svelte,57,1
web/src/lib/components/album/album-viewer.svelte,101,1
web/src/lib/components/shared/circle-icon-button.svelte,0,1
web/src/lib/components/shared/click-outside.ts,15,2
web/src/lib/components/shared/full-screen-modal.svelte,17,3
web/src/lib/components/shared/immich-thumbnail.svelte,59,1
web/src/lib/components/shared/navigation-bar.svelte,60,9
web/src/lib/components/shared/side-bar/side-bar-button.svelte,7,1
web/src/lib/components/shared/side-bar/side-bar.svelte,65,1
web/src/lib/models/immich-asset.ts,54,2
web/src/routes/auth/login/index.svelte,49,3
web/static/no-thumbnail.png,0,1
mobile/android/fastlane/metadata/android/en-US/changelogs/27.txt,1,1
mobile/android/fastlane/metadata/android/en-US/changelogs/28.txt,1,1
mobile/android/fastlane/Appfile,2,2
mobile/scripts/check_key_uniform.py,19,2
mobile/android/fastlane/metadata/android/en-US/changelogs/26.txt,1,1
mobile/lib/modules/backup/models/check_duplicate_asset_response.model.dart,48,2
